id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,rating,predicted_like
3lMzT16MjAKKXF7pSZn13B,Tell Ur Girlfriend,Lay Bankz,91,2024-02-07,0.8800813008130082,0.748646558391338,0.6363636363636364,0.8581149834647672,1.0,0.09385641490402272,0.0,0.009733871802837323,0.6271705822267619,0.5594674972869533,0.13630434550178377,0.8,0,0.56840885
62E2nR0od0M5HYxuYLaDz7,The Black Dog,Taylor Swift,88,2024-04-19,0.535569105691057,0.26934505637643996,0.0,0.6611231238870516,1.0,0.7112654502913894,0.0,0.08460184322253288,0.23493360572012256,0.6380505827872723,0.34018439782029947,0.8,0,0.43448737
0GdZqKPBrvkpo7mk2OyHtf,Back Then Right Now,Tyler Hubbard,71,2023-09-08,0.6697154471544716,0.8748320918305044,0.6363636363636364,0.8658738234545916,1.0,0.016491652281750434,0.0,0.11773842808325569,0.7773237997957099,0.5260328216513549,0.27358877218992905,0.8,0,0.57821935
0ZDwhNFZnPx9EIPCcwGUHC,Hell N Back (feat. Summer Walker),"Bakar, Summer Walker",83,2023-09-21,0.6504065040650407,0.6794480400537307,0.4545454545454546,0.8625985754261002,0.0,0.28973312859136224,2.1673387096774194e-06,0.09599254426840634,0.7517875383043922,0.8695915104421231,0.26229467299145726,0.8,0,0.47381845
4d9PtIEVij9jW5OaLinH66,Clara Bow,Taylor Swift,87,2024-04-19,0.6971544715447155,0.3181910693206334,0.6363636363636364,0.6550496056982955,1.0,0.6398363456596426,0.0014516129032258066,0.08874391633012323,0.21859039836567923,0.4311383198164241,0.3006336670361276,0.8,0,0.38684797
2hNQDbZcN3vqRAuwiz7poI,Tucson Too Late,Jordan Davis,75,2023-02-17,0.6717479674796749,0.7140472992225343,0.6363636363636364,0.777664716357161,1.0,0.631787995841981,1.8649193548387098e-06,0.0672051361706534,0.3932584269662921,0.43871414015060517,0.22256752759374032,0.8,0,0.4552861
7sTyAjxDXq9afwfSQy6D0s,Bandit,Don Toliver,86,2024-02-01,0.6971544715447155,0.7405055562339724,0.18181818181818182,0.8387814805393029,1.0,0.005696803088811789,0.0,0.23371647509578544,0.14402451481103165,0.5388607689312668,0.17782949438502582,0.8,0,0.5705223
1nQaTUDJ7Rc4yOvZmg9Ozr,Mmhmm,BigXthaPlug,74,2023-10-06,0.9451219512195124,0.6886066674807669,0.8181818181818182,0.7265008903586874,1.0,0.028161759517359778,0.0,0.11256083669876774,0.9826353421859039,0.5219114759802176,0.12663183517529197,0.8,0,0.5399172
3Pbp7cUCx4d3OAkZSCoNvn,Scared To Start,Michael Marcagi,91,2024-01-12,0.535569105691057,0.5552977571539057,0.6363636363636364,0.6483083184940218,1.0,0.3863133264033017,2.7721774193548385e-06,0.3962928445687066,0.4525025536261491,0.6131692526902653,0.19901528570257565,0.8,0,0.391538
4XqBLxDaEdlqkHlSlb1Rzq,Enough (Miami),Cardi B,68,2024-03-15,0.9410569105691058,0.7995278218748728,0.4545454545454546,0.8615174255914525,1.0,0.0025579466599237595,0.0,0.05892098995547272,0.4831460674157303,0.5764333584618061,0.19739547879638902,1.0,0,0.5873607
1fAeFPXsX08Ovnn9iV1x27,Halfway To Hell,Jelly Roll,73,2023-06-02,0.5111788617886179,0.8738144665608336,0.18181818181818182,0.8353472398880691,0.0,0.0022762544163056025,0.0,0.9606503054778917,0.4525025536261491,0.44394555681658154,0.23252337048138028,0.8,0,0.5135803
18WFFUIsewmA8g31KAeo3e,The Prophecy,Taylor Swift,88,2024-04-19,0.42784552845528456,0.5288395001424676,0.9090909090909092,0.6768951920630881,1.0,0.8299786101018982,2.691532258064516e-06,0.29791860826343586,0.5464759959141982,0.6955630296654047,0.3596969232578612,0.8,0,0.3798646
0hKtu53OlIFXVuYkZwcn3o,Cinderella,"Future, Metro Boomin, Travis Scott",87,2024-03-22,0.8902439024390245,0.41384784466967883,0.4545454545454546,0.7601755278555075,0.0,0.4335973815820637,0.0,0.0835663249456353,0.153217568947906,0.5386826605253784,0.21719846465827242,0.8,0,0.47562358
6Qb7YsAqH4wWFUMbGsCpap,Training Season,Dua Lipa,88,2024-02-15,0.8252032520325204,0.5919322668620507,0.4545454545454546,0.8637433223098447,0.0,0.03510346123509293,2.6612903225806454e-06,0.10634772703738221,0.6782431052093973,0.5096427062536761,0.28784984443438627,0.8,0,0.55416363
5JRYVSZ6K2jY0kznYBmoqr,Wind Up Missin' You,Tucker Wetmore,83,2024-03-29,0.5752032520325203,0.741523181503643,0.5454545454545454,0.8272386161282116,1.0,0.5261534044851723,0.0,0.10738324531427978,0.6322778345250255,0.7117253319857846,0.21042699464341086,0.8,0,0.4604837
